"","d$nombre_act","d$latitud","d$longitud"
"1297","Servicios de consultoría en administración",19.42896754,-99.21637023
"1298","Servicios de consultoría en administración",19.39486195,-99.17422761
"1299","Servicios de consultoría en administración",19.43550953,-99.18772786
"1300","Servicios de consultoría en administración",19.37622307,-99.17795335
"1301","Servicios de consultoría en administración",19.40910141,-99.16710963
"1302","Servicios de consultoría en administración",19.38210646,-99.17660055
"1303","Servicios de consultoría en administración",19.42408692,-99.20442654
"1304","Servicios de consultoría en administración",19.43537444,-99.18438527
"1305","Servicios de consultoría en administración",19.44560213,-99.2184295
"1306","Servicios de consultoría en administración",19.39486195,-99.17422761
"1307","Servicios de consultoría en administración",19.43747165,-99.18540821
"1308","Servicios de consultoría en administración",19.36245143,-99.1828896
"1309","Servicios de consultoría en administración",19.43584817,-99.16946503
"1310","Servicios de consultoría en administración",19.37264157,-99.17567213
"1311","Servicios de consultoría en administración",19.41836136,-99.16688753
"1312","Servicios de consultoría en administración",19.43143373,-99.18585314
"1313","Servicios de consultoría en administración",19.40874492,-99.23814313
"1314","Servicios de consultoría en administración",19.43108947,-99.16044208
"1315","Servicios de consultoría en administración",19.38900214,-99.14240013
"1316","Servicios de consultoría en administración",19.42700855,-99.17437982
"1317","Servicios de consultoría en administración",19.37987642,-99.15957679
"1318","Servicios de consultoría en administración",19.41867143,-99.21787018
"1319","Servicios de consultoría en administración",19.43047579,-99.15841086
"1320","Servicios de consultoría en administración",19.42983388,-99.16931322
"1321","Servicios de consultoría en administración",19.37523633,-99.17655377
"1322","Servicios de consultoría en administración",19.43734738,-99.18719732
"1323","Servicios de consultoría en administración",19.38210794,-99.17659623
"1324","Servicios de consultoría en administración",19.43142588,-99.18553038
"1325","Servicios de consultoría en administración",19.38337095,-99.14773782
"1326","Servicios de consultoría en administración",19.36836431,-99.17619205
"1327","Servicios de consultoría en administración",19.40695786,-99.16960649
"1328","Servicios de consultoría en administración",19.42619224,-99.12910896
"1329","Servicios de consultoría en administración",19.38860342,-99.17167975
"1330","Servicios de consultoría en administración",19.41638998,-99.15629339
"1331","Servicios de consultoría en administración",19.3883995,-99.17434587
"1332","Servicios de consultoría en administración",19.38336463,-99.17728491
"1333","Servicios de consultoría en administración",19.43334532,-99.20161753
"1334","Servicios de consultoría en administración",19.41325058,-99.16349276
"1335","Servicios de consultoría en administración",19.3747501,-99.18040146
"1336","Servicios de consultoría en administración",19.41116845,-99.16618902
"1337","Servicios de consultoría en administración",19.43520092,-99.18371498
"1338","Servicios de consultoría en administración",19.43522842,-99.18443228
"1339","Servicios de consultoría en administración",19.39328872,-99.17243982
"1340","Servicios de consultoría en administración",19.4193845,-99.16695988
"1341","Servicios de consultoría en administración",19.42956332,-99.18025876
"1342","Servicios de consultoría en administración",19.41604841,-99.1580337
"1343","Servicios de consultoría en administración",19.3797295,-99.1659483
"1344","Servicios de consultoría en administración",19.40251936,-99.16896745
"1345","Servicios de consultoría en administración",19.43603039,-99.18801638
"1346","Servicios de consultoría en administración",19.4326854,-99.18333792
"1347","Servicios de consultoría en administración",19.43781282,-99.18611439
"1348","Servicios de consultoría en administración",19.42583157,-99.19164551
"1349","Servicios de consultoría en administración",19.43437803,-99.166133
"1350","Servicios de consultoría en administración",19.37622307,-99.17795335
"1351","Servicios de consultoría en administración",19.4121585,-99.17474713
"1352","Servicios de consultoría en administración",19.42356209,-99.16803937
"1353","Servicios de consultoría en administración",19.38374308,-99.18298971
"1354","Servicios de consultoría en administración",19.426498,-99.16677163
"1355","Servicios de consultoría en administración",19.37940799,-99.14105718
"1356","Servicios de consultoría en administración",19.43388165,-99.19845324
"1357","Servicios de consultoría en administración",19.42033993,-99.20526442
"1358","Servicios de consultoría en administración",19.39469531,-99.17352978
"1359","Servicios de consultoría en administración",19.37763566,-99.1768689
"1360","Servicios de consultoría en administración",19.4265509,-99.16947653
"1361","Servicios de consultoría en administración",19.4000012,-99.15482918
"1362","Servicios de consultoría en administración",19.39922714,-99.17082284
"1363","Servicios de consultoría en administración",19.42889573,-99.19955519
"1364","Servicios de consultoría en administración",19.42521875,-99.20351431
"1365","Servicios de consultoría en administración",19.38509088,-99.18436575
"1366","Servicios de consultoría en administración",19.43550238,-99.1875417
"1367","Servicios de consultoría en administración",19.3948243,-99.17406994
"1368","Servicios de consultoría en administración",19.40589094,-99.17003939
"1369","Servicios de consultoría en administración",19.37486084,-99.17485528
"1370","Servicios de consultoría en administración",19.42395779,-99.20559258
"1371","Servicios de consultoría en administración",19.43283178,-99.1821572
"1372","Servicios de consultoría en administración",19.43554078,-99.17904547
"1373","Servicios de consultoría en administración",19.40586825,-99.17095288
"1374","Servicios de consultoría en administración",19.42583157,-99.19164551
"1375","Servicios de consultoría en administración",19.44005079,-99.19120246
"1376","Servicios de consultoría en administración",19.39431825,-99.17211124
"1377","Servicios de consultoría en administración",19.40482667,-99.16757433
"1378","Servicios de consultoría en administración",19.37944447,-99.16516605
"1379","Servicios de consultoría en administración",19.42288316,-99.16236707
"1380","Servicios de consultoría en administración",19.36743719,-99.179783
"1381","Servicios de consultoría en administración",19.42751098,-99.20447601
"1382","Servicios de consultoría en administración",19.39469531,-99.17352978
"1383","Servicios de consultoría en administración",19.4279298,-99.19949073
"1384","Servicios de consultoría en administración",19.43863345,-99.21142283
"1385","Servicios de consultoría en administración",19.41430888,-99.16706798
"1386","Servicios de consultoría en administración",19.42685465,-99.19451588
"1387","Servicios de consultoría en administración",19.43333293,-99.21027578
"1388","Servicios de consultoría en administración",19.40367487,-99.24250611
"1389","Servicios de consultoría en administración",19.40095878,-99.16360037
"1390","Servicios de consultoría en administración",19.42990885,-99.21133578
"1391","Servicios de consultoría en administración",19.43372233,-99.18160541
"1392","Servicios de consultoría en administración",19.42626334,-99.17012762
"1393","Servicios de consultoría en administración",19.42390304,-99.16764438
"1394","Servicios de consultoría en administración",19.42074365,-99.17072013
"1395","Servicios de consultoría en administración",19.43497078,-99.1955616
"1396","Servicios de consultoría en administración",19.40389617,-99.24030065
"1397","Servicios de consultoría en administración",19.37772343,-99.15372995
"1398","Servicios de consultoría en administración",19.41802001,-99.16163775
"1399","Servicios de consultoría en administración",19.39469531,-99.17352978
"1400","Servicios de consultoría en administración",19.43420363,-99.14188621
"1401","Servicios de consultoría en administración",19.43759702,-99.18784021
"1402","Servicios de consultoría en administración",19.39486195,-99.17422761
"1403","Servicios de consultoría en administración",19.3691611,-99.18225981
"1404","Servicios de consultoría en administración",19.42550201,-99.16225539
"1405","Servicios de consultoría en administración",19.38857739,-99.16862753
"1406","Servicios de consultoría en administración",19.37777121,-99.15961739
"1407","Servicios de consultoría en administración",19.39832526,-99.15653297
"1408","Servicios de consultoría en administración",19.40605921,-99.17830429
"1409","Servicios de consultoría en administración",19.43046608,-99.19922228
"1410","Servicios de consultoría en administración",19.43520092,-99.18371498
"1411","Servicios de consultoría en administración",19.42638885,-99.17482974
"1412","Servicios de consultoría en administración",19.43759702,-99.18784021
"1413","Servicios de consultoría en administración",19.43586158,-99.18304032
"1414","Servicios de consultoría en administración",19.39770452,-99.15316598
"1415","Servicios de consultoría en administración",19.44971388,-99.16549855
"1416","Servicios de consultoría en administración",19.40680624,-99.20111477
"1417","Servicios de consultoría en administración",19.43247351,-99.15652
"1418","Servicios de consultoría en administración",19.40586825,-99.17095288
"1419","Servicios de consultoría en administración",19.40258918,-99.16996579
"1420","Servicios de consultoría en administración",19.41597047,-99.21162326
"1421","Servicios de consultoría en administración",19.4306929,-99.16644192
"1422","Servicios de consultoría en administración",19.42054535,-99.15911273
"1423","Servicios de consultoría en administración",19.40002276,-99.13759147
"1424","Servicios de consultoría en administración",19.38980611,-99.16346546
"1425","Servicios de consultoría en administración",19.43126993,-99.20979698
"1426","Servicios de consultoría en administración",19.42527006,-99.17760551
"1427","Servicios de consultoría en administración",19.43324352,-99.19752112
"1428","Servicios de consultoría en administración",19.39486195,-99.17422761
"1429","Servicios de consultoría en administración",19.42414613,-99.20540547
"1430","Servicios de consultoría en administración",19.39231469,-99.18005027
"1431","Servicios de consultoría en administración",19.4070342,-99.17386153
"1432","Servicios de consultoría en administración",19.4186869,-99.21504236
"1433","Servicios de consultoría en administración",19.39469531,-99.17352978
"1434","Servicios de consultoría en administración",19.4220577,-99.2030118
"1435","Servicios de consultoría en administración",19.42389273,-99.17525296
"1436","Servicios de consultoría en administración",19.43794403,-99.18957247
"1437","Servicios de consultoría en administración",19.42583157,-99.19164551
"1438","Servicios de consultoría en administración",19.42983321,-99.16048321
"1439","Servicios de consultoría en administración",19.37837741,-99.1549045
"1440","Servicios de consultoría en administración",19.43506577,-99.17540557
"1441","Servicios de consultoría en administración",19.39507285,-99.16766292
"1442","Servicios de consultoría en administración",19.436174,-99.18183084
"1443","Servicios de consultoría en administración",19.44893139,-99.17673606
"1444","Servicios de consultoría en administración",19.42634905,-99.16993352
"1445","Servicios de consultoría en administración",19.40416091,-99.16727281
"1446","Servicios de consultoría en administración",19.39469531,-99.17352978
"1447","Servicios de consultoría en administración",19.38905943,-99.13681343
"1448","Servicios de consultoría en administración",19.41493923,-99.16368671
"1449","Servicios de consultoría en administración",19.39486195,-99.17422761
"1450","Servicios de consultoría en administración",19.39486195,-99.17422761
"1451","Servicios de consultoría en administración",19.36359812,-99.18239296
"1452","Servicios de consultoría en administración",19.39805386,-99.17458904
"1453","Servicios de consultoría en administración",19.44013896,-99.13065001
"1454","Servicios de consultoría en administración",19.43245493,-99.14960456
